KODE;NAMA;SAT;SAT2;KONVSAT2;SAT3;KONVSAT3;SAT4;KONVSAT4;SAT5;KONVSAT5;SAT6;KONVSAT6;SAT7;KONVSAT7;SAT8;KONVSAT8;SAT9;KONVSAT9;SAT10;KONVSAT10;HARGABELI;HPP;HARGAJUAL1;MINQTY;HARGAJUAL2;MINQTY2;HARGAJUAL3;MINQTY3;
8992870712102;BYE BYE FEVER BAYI/105;PCS;PCS;1;BOX;10;;0;;0;;0;;0;;0;;0;;0;6579;0;7500;0;0;0;0;0;
8992907000523;cheese cake caramel;pcs;pcs;1;pcs;2;;0;;0;;0;;0;;0;;0;;0;9500;0;9500;0;0;0;0;0;
8992907000530;Z. CRM. CHOCOBERY;PCS;PCS;1;BUAH;1;;0;;0;;0;;0;;0;;0;;0;4500;0;5000;0;0;0;0;0;
8992907000547;Z. CRM.COK. BANANA;PCS;PCS;1;BUAH;1;;0;;0;;0;;0;;0;;0;;0;4500;0;5000;0;0;0;0;0;
8992907000554;Z.CRM.DBL CHOCO;PCS;PCS;1;BUAH;0;;0;;0;;0;;0;;0;;0;;0;4500;0;5000;0;0;0;0;0;
8992907000561;Z.KRIM. STROBERY;BUAH;PCS;1;BUAH;1;;0;;0;;0;;0;;0;;0;;0;4500;0;5000;0;0;0;0;0;
8992907000806;DORAYAKI PANDAN;PCS;PCS;1;BUAH;1;;0;;0;;0;;0;;0;;0;;0;5400;0;6000;0;0;0;0;0;
8992907000813;SANDZUP. STRW;PCS;PCS;1;BUAH;2;;0;;0;;0;;0;;0;;0;;0;4500;0;5000;0;0;0;0;0;
8992907000868;COCONUT BUN;PCS;PCS;1;BUAH;2;;0;;0;;0;;0;;0;;0;;0;4000;0;4000;0;0;0;0;0;
8992907230012;CHOCO BUN;BUAH;PCS;1;BUAH;2;;0;;0;;0;;0;;0;;0;;0;4000;0;4000;0;0;0;0;0;
8992907710019;SBK. COKLAT BLAST;PCS;PCS;1;BUAH;2;;0;;0;;0;;0;;0;;0;;0;16200;0;18000;0;0;0;0;0;
8992907720018;SBK.CKT.KEJU;PCS;PCS;1;BUAH;1;;0;;0;;0;;0;;0;;0;;0;16200;0;18000;0;0;0;0;0;
8992907730017;SOBEK COKELAT SARIKAYA;BUAH;PCS;1;BUAH;1;;0;;0;;0;;0;;0;;0;;0;16200;0;18000;0;0;0;0;0;
8992907952037;CHOCO. CHEESE GT;PCS;PCS;1;BUAH;2;;0;;0;;0;;0;;0;;0;;0;3600;0;4000;0;0;0;0;0;
8992907952327;SANDWICH COKELAT;PCS;PCS;1;BUAH;4;;0;;0;;0;;0;;0;;0;;0;6000;0;6000;0;0;0;0;0;
8992907952334;SANDWICH KEJU;BUAH;PCS;1;BUAH;2;;0;;0;;0;;0;;0;;0;;0;6000;0;6000;0;0;0;0;0;
8992907952549;DORAYAKI COKLAT;PCS;PCS;1;BUAH;2;;0;;0;;0;;0;;0;;0;;0;5400;0;6000;0;0;0;0;0;
8992907952594;SANDWICH  PANDAN SARIKAYA;PCS;PCS;1;BUAH;4;;0;;0;;0;;0;;0;;0;;0;6000;0;6000;0;0;0;0;0;
8992907996321;KLASIK MESSES;PCS;PCS;1;BUAH;1;;0;;0;;0;;0;;0;;0;;0;10350;0;11500;0;0;0;0;0;
8992907996437;DORAYAKI CHOCO PEANUT;PCS;PCS;1;BUAH;1;;0;;0;;0;;0;;0;;0;;0;5400;0;6000;0;0;0;0;0;
8992907996444;DORAYAKI CHEESE HAKKAIDO;PCS;PCS;1;BUAH;1;;0;;0;;0;;0;;0;;0;;0;5400;0;6000;0;0;0;0;0;
8992907996741;SAND, ZUPER COKLAT;BUAH;PCS;1;BUAH;1;;0;;0;;0;;0;;0;;0;;0;4500;0;5000;0;0;0;0;0;
8992907996765;ZUPERR CREAMY SWEET;pcs;pcs;1;BUAH;1;;0;;0;;0;;0;;0;;0;;0;5000;0;5000;0;0;0;0;0;
8992907996772;DORAYAKI STRAWBERRY;PCS;PCS;1;BUAH;1;;0;;0;;0;;0;;0;;0;;0;5400;0;6000;0;0;0;0;0;
8992907997328;DORAYAKI RASA. MARTABAK;PCS;PCS;1;BUAH;1;;0;;0;;0;;0;;0;;0;;0;5400;0;6000;0;0;0;0;0;
8992933104110;TEH SISRI APEL;RTG;RTG;1;PPN;10;;0;;0;;0;;0;;0;;0;;0;3800;0;5000;0;0;0;0;0;
8992933108118;TEH SISRI GULA BATU;RTG;RTG;1;PPN;34;;0;;0;;0;;0;;0;;0;;0;3294;0;5000;0;0;0;0;0;
8992933231113;POP ICE CHOCOLATE;RTG;RTG;1;PAK;12;;0;;0;;0;;0;;0;;0;;0;6417;0;13000;0;0;0;0;0;
8992933233117;POP ICE STRAWBERRY;RTG;RTG;1;RTG;10;;0;;0;;0;;0;;0;;0;;0;11000;0;12000;0;0;0;0;0;
8992933235111;POP ICE MELON;RTG;RTG;1;RTG;4;;0;;0;;0;;0;;0;;0;;0;11000;0;12000;0;0;0;0;0;
8992933237115;POP ICE DOGER;pcs;RTG;1;RTG;5;;0;;0;;0;;0;;0;;0;;0;11000;0;12000;0;0;0;0;0;
8992933238112;POP ICE MANGGO;RTG;RTG;1;RTG;10;;0;;0;;0;;0;;0;;0;;0;11200;0;12000;0;0;0;0;0;
8992933239119;POP ICE DURIAN;RTG;RTG;1;PAK;5;;0;;0;;0;;0;;0;;0;;0;11200;0;12000;0;0;0;0;0;
8992933251111;POP ICE TARO;RTG;RTG;1;PAK;5;;0;;0;;0;;0;;0;;0;;0;11000;0;12000;0;0;0;0;0;
8992933254112;POP  VANILA BLUE;RTG;RTG;1;RTG;3;;0;;0;;0;;0;;0;;0;;0;11000;0;12000;0;0;0;0;0;
8992933256116;POP ICE AVOCADO;RTG;RTG;1;PAK;5;;0;;0;;0;;0;;0;;0;;0;11000;0;13000;0;0;0;0;0;
8992933257113;POP ICE LYCHEE;RTG;RTG;1;10;10;;0;;0;;0;;0;;0;;0;;0;11000;0;13000;0;0;0;0;0;
8992933258110;POP ICE THUNDER CHOCO MALT;RTG;RTG;1;PAK;5;;0;;0;;0;;0;;0;;0;;0;11000;0;12000;0;0;0;0;0;
8992933259117;POP ICE CAPPUCINO;RTG;RTG;1;RTG;7;;0;;0;;0;;0;;0;;0;;0;11000;0;12000;0;0;0;0;0;
8992933283112;pop ice permen karet;pcs;pcs;1;rtg;5;;0;;0;;0;;0;;0;;0;;0;11000;0;13000;0;0;0;0;0;
8992933285116;POP ICE BLUEBERRY;RTG;RTG;1;PAK;10;;0;;0;;0;;0;;0;;0;;0;5500;0;12000;0;0;0;0;0;
8992933293111;POP ICE ITALIAN CHOCIATO;RTG;RTG;1;PAK;5;;0;;0;;0;;0;;0;;0;;0;11000;0;13000;0;0;0;0;0;
8992933321210;NUTRIJELL STROBERY;PCS;PCS;1;CRN;12;;0;;0;;0;;0;;0;;0;;0;2000;0;3000;0;0;0;0;0;
8992933327113;NUTRIJELL JAMBU BIJI;PCS;PCS;1;CRN;12;;0;;0;;0;;0;;0;;0;;0;2000;0;3000;0;0;0;0;0;
8992933414219;NUTRIJELL KURMA AJULA;PCS;PCS;1;CRN;12;;0;;0;;0;;0;;0;;0;;0;2000;0;3000;0;0;0;0;0;
8992933646115;POP ICE TELER;RTG;RTG;1;PAK;5;;0;;0;;0;;0;;0;;0;;0;11000;0;13000;0;0;0;0;0;
8992933647112;pop ice active;pcs;pcs;1;rtg;5;;0;;0;;0;;0;;0;;0;;0;11000;0;12000;0;0;0;0;0;
8992942017326;SEGAR SARI MARKISA;RTG;RTG;1;PPN;6;;0;;0;;0;;0;;0;;0;;0;6333;0;7000;0;0;0;0;0;
8992942297100;FRENTA SODA JERUK;RTG;RTG;1;PPN;6;;0;;0;;0;;0;;0;;0;;0;4223;0;5000;0;0;0;0;0;
8992942297124;FRENTA SODA RASA STROBERI;RTG;RTG;1;PPN;6;;0;;0;;0;;0;;0;;0;;0;4223;0;5000;0;0;0;0;0;
8992942297148;FRENTA SODA COLA;RTG;RTG;1;PPN;6;;0;;0;;0;;0;;0;;0;;0;4223;0;5000;0;0;0;0;0;
8992946512285;SHINZUI;PCS;PCS;1;CRN;6;;0;;0;;0;;0;;0;;0;;0;4417;0;5500;0;0;0;0;0;
8992952925758;choco bar;PCS;pcs;1;ktk;24;;0;;0;;0;;0;;0;;0;;0;883;0;1000;0;0;0;0;0;
8992959001875;SWEETY S;PCS;PCS;1;RTG;12;;0;;0;;0;;0;;0;;0;;0;21000;0;11000;0;0;0;0;0;
8992959508299;SWEETY M;PCS;PCS;1;RTG;12;;0;;0;;0;;0;;0;;0;;0;27500;0;15000;0;0;0;0;0;
8992959508305;SWEETY L 2000 AN;PCS;1 RTG;0;KTK;96;;0;;0;;0;;0;;0;;0;;0;1479;0;10000;0;0;0;0;0;
8992959508312;SWEETY XL;RTG;RTG;1;RTG;16;;0;;0;;0;;0;;0;;0;;0;10813;0;12000;0;0;0;0;0;
8992959957646;SWEEETY UKURAN M;RTG;RTG;1;KTK;16;;0;;0;;0;;0;;0;;0;;0;8563;0;11000;0;0;0;0;0;
8992982102105;AMOZ 600 ML;BOTOL;BOTOL;1;KRTN;24;;0;;0;;0;;0;;0;;0;;0;2292;0;3500;0;0;0;0;0;
8992984820410;bakingpowder;PCS;PCS;1;LSN;12;;0;;0;;0;;0;;0;;0;;0;6500;0;7000;0;0;0;0;0;
8992984820717;BAKING SODA;PCS;PCS;1;LSN;12;;0;;0;;0;;0;;0;;0;;0;6500;0;7000;0;0;0;0;0;
8992984821318;SP (KUE);PCS;PCS;1;LSN;12;;0;;0;;0;;0;;0;;0;;0;9000;0;11000;0;0;0;0;0;
8992984850615;KOEPOE HIJAU TUA;PCS;PCS;1;PAK;12;;0;;0;;0;;0;;0;;0;;0;3750;0;5000;0;0;0;0;0;
8992993250048;COCOA BENDICO;PCS;PCS;1;KTK;3;;0;;0;;0;;0;;0;;0;;0;24000;0;27000;0;0;0;0;0;
8992993523265; COKLAT BATANG GALETTO 250 G;PCS;PCS;1;KTK;24;;0;;0;;0;;0;;0;;0;;0;12917;0;16000;0;0;0;0;0;
8992994000017;yakult mangga;pcs;pcs;1;pcs;25;;0;;0;;0;;0;;0;;0;;0;1960;0;12000;0;0;0;0;0;
8992994110112;YAKULT;PCS;PCS;1;BTL;10;;0;;0;;0;;0;;0;;0;;0;9350;0;12000;0;0;0;0;0;
8993005112019;JF DARMAMED SOAP;PCS;PCS;1;PCS;2;;0;;0;;0;;0;;0;;0;;0;12410;0;15000;0;0;0;0;0;
8993007000062;INDOMILK CHOCO LATE180 ML;KTK;KTK;1;CRT;20;;0;;0;;0;;0;;0;;0;;0;3290;0;5000;0;0;0;0;0;
8993007002967;susu 3 sapi putih;KLG;pcs;1;KRN;49;;0;;0;;0;;0;;0;;0;;0;11771;0;13000;0;0;0;0;0;
8993007004152;tiga sapi putih RTG;pcs;pcs;1;rtg;20;;0;;0;;0;;0;;0;;0;;0;6250;0;7500;0;0;0;0;0;
8993007004169;tiga sapi coklat ss;pcs;pcs;1;rtg;20;;0;;0;;0;;0;;0;;0;;0;6250;0;1500;0;0;0;0;0;
8993007004213;Susu 3 sapi coklat;KG;pcs;1;KRN;24;;0;;0;;0;;0;;0;;0;;0;12083;0;13000;0;0;0;0;0;
8993007007153;INDOMILK COKLAT;PCS;PCS;1;KTK;31;;0;;0;;0;;0;;0;;0;;0;16000;0;18500;0;0;0;0;0;
8993008125047;SANAFLU;PCS;PCS;1;BOX;24;;0;;0;;0;;0;;0;;0;;0;2726;0;4000;0;0;0;0;0;
8993010160012;TRIESTE CARAMEL;PCS;PCS;1;BTL;2;;0;;0;;0;;0;;0;;0;;0;74000;0;77000;0;0;0;0;0;
8993010160036;TRIESTE HAZELNUT;PCS;PCS;1;BTL;2;;0;;0;;0;;0;;0;;0;;0;74000;0;77000;0;0;0;0;0;
8993010160111;TRIESTE PEACH;BTL;PCS;1;BTL;1;;0;;0;;0;;0;;0;;0;;0;72000;0;77000;0;0;0;0;0;
8993010160197;TRIESTE PANDAN;PCS;PCS;1;BTL;2;;0;;0;;0;;0;;0;;0;;0;74000;0;77000;0;0;0;0;0;
8993010160258;TRIESTE APEL;BTL;BTL;1;BTL;1;;0;;0;;0;;0;;0;;0;;0;74000;0;77000;0;0;0;0;0;
8993053131017;Tisu paseo bunga;PCS;PCS;1;BUAH;12;;0;;0;;0;;0;;0;;0;;0;3250;0;4000;0;0;0;0;0;
8993053641097;TISU BASAH;PCS;PCS;1;PAK;4;;0;;0;;0;;0;;0;;0;;0;7000;0;7500;0;0;0;0;0;
8993055000502;BENDERA BUBUK;KTK;KTK;1;KRN;100;;0;;0;;0;;0;;0;;0;;0;3170;0;3500;0;0;0;0;0;
8993055000601;teh bendera celup;PCS;pcs;1;KRN;14;;0;;0;;0;;0;;0;;0;;0;5250;0;6500;0;0;0;0;0;
8993058105013;EXTRA JOSS;PCS;KTK;1;KTK;60;;0;;0;;0;;0;;0;;0;;0;1058;0;2000;0;0;0;0;0;
8993093115008;TEPUNG  BERAS  ROSE BRAND;PCS;pcs;1;Lsn;20;;0;;0;;0;;0;;0;;0;;0;7350;0;8000;0;0;0;0;0;
8993093135006;Tp. pulut cap mawar;PCS;pcs;1;ktn;29;;0;;0;;0;;0;;0;;0;;0;10050;0;11000;0;0;0;0;0;
8993154150016;HOT HOT KAKI;PCS;PCS;1;PCS;3;;0;;0;;0;;0;;0;;0;;0;6500;0;8000;0;0;0;0;0;
8993162116028;S.POHON PINANG;PCS;BTL;1;btl;11;;0;;0;;0;;0;;0;;0;;0;17916;0;21500;0;0;0;0;0;
8993162116035;POHON PINANG LECI;PCS;BTL;1;BTL;11;;0;;0;;0;;0;;0;;0;;0;19167;0;22000;0;0;0;0;0;
8993162116042;p. pinang melon;PCS;BTL;1;btl;12;;0;;0;;0;;0;;0;;0;;0;17916;0;22000;0;0;0;0;0;
8993175532303;NABATI AHH;KTK;KTK;1;KTN;9;;0;;0;;0;;0;;0;;0;;0;8500;0;500;0;0;0;0;0;
8993175535878;NABTI KEJU 37GR;PCS;PCS;1;KRT;30;;0;;0;;0;;0;;0;;0;;0;1609;0;2000;0;0;0;0;0;
8993175535885;NABATI 37 gr COKLAT;PCS;PCS;1;KRN;30;;0;;0;;0;;0;;0;;0;;0;1609;0;2000;0;0;0;0;0;
8993175537988;PASTA KEJU;KTK;KTK;1;KTN;9;;0;;0;;0;;0;;0;;0;;0;13000;0;500;0;0;0;0;0;
8993175538558;nextar nastar;pcs;pcs;1;ktk;10;;0;;0;;0;;0;;0;;0;;0;1663;0;2000;0;0;0;0;0;
8993175539210;NEXTAR BROWNIES;PCS;PCS;1;KTK;20;;0;;0;;0;;0;;0;;0;;0;1680;0;2000;0;0;0;0;0;
8993175542241;nabati plv 37g;pcs;pcs;1;lsn;20;;0;;0;;0;;0;;0;;0;;0;1664;0;2000;0;0;0;0;0;
8993175550598;NABATI WRAPZ KELAPA;PCS;PCS;1;PCS;72;;0;;0;;0;;0;;0;;0;;0;842;0;1000;0;0;0;0;0;
8993175551472;time break nabati;pcs;pcs;1;lsn;20;;0;;0;;0;;0;;0;;0;;0;1663;0;2000;0;0;0;0;0;
8993175551533;BIG ROLL'S COKLAT;PCS;PCS;1;KTK;60;;0;;0;;0;;0;;0;;0;;0;850;0;1000;0;0;0;0;0;
8993175552677;big rolls keju;pcs;pcs;1;ktk;20;;0;;0;;0;;0;;0;;0;;0;842;0;1000;0;0;0;0;0;
8993175557580;NABATI KEJU 110g;PCS;PCS;1;KRN;24;;0;;0;;0;;0;;0;;0;;0;4500;0;6000;0;0;0;0;0;
8993175557672;NEXTAR STAR COKLAT;PCS;PCS;1;KTK;10;;0;;0;;0;;0;;0;;0;;0;1680;0;2000;0;0;0;0;0;
8993175557733;NABATI COKLAT 110g;PCS;PCS;1;lsn;12;;0;;0;;0;;0;;0;;0;;0;4530;0;6000;0;0;0;0;0;
8993175558334;nabati ggm 37g;pcs;pcs;1;lsn;20;;0;;0;;0;;0;;0;;0;;0;1664;0;2000;0;0;0;0;0;
8993175558426;;;;0;;0;;0;;0;;0;;0;;0;;0;;0;0;0;0;0;0;0;0;0;
8993175558433;big rolls r.goguma;pcs;pcs;1;ktk;20;;0;;0;;0;;0;;0;;0;;0;842;0;1000;0;0;0;0;0;
8993175559805;;;;0;;0;;0;;0;;0;;0;;0;;0;;0;0;0;0;0;0;0;0;0;
8993175562447;nabati ccp 37g;pcs;pcs;1;lsn;20;;0;;0;;0;;0;;0;;0;;0;1664;0;2000;0;0;0;0;0;
8993175563413;CHOCOLATE PIE;PCS;PCS;1;KTK;12;;0;;0;;0;;0;;0;;0;;0;1670;0;2000;0;0;0;0;0;
8993176110074;MINYAK KAYU PUTIH  cap lang 60 ml;PCS;PCS;1;BTL;12;;0;;0;;0;;0;;0;;0;;0;19800;0;22000;0;0;0;0;0;
8993176110081;MINYAK KAYU PUTIH  cap lang 30 ml;PCS;PCS;1;LSN;10;;0;;0;;0;;0;;0;;0;;0;10833;0;12500;0;0;0;0;0;
8993176110104;GPU SEREH 60ML;PCS;PCS;1;BTL;6;;0;;0;;0;;0;;0;;0;;0;15300;0;17000;0;0;0;0;0;
8993176110111;GPU SEREH 30 ML;PCS;PCS;1;BTL;12;;0;;0;;0;;0;;0;;0;;0;8800;0;11000;0;0;0;0;0;
8993189230059;SAFE NIGHT 29CM 5M;PCS;PCS;1;LSN;6;;0;;0;;0;;0;;0;;0;;0;5298;0;9000;0;0;0;0;0;
8993189230103;SAFE NIGHT 29CM 9L;PCS;PCS;1;LSN;6;;0;;0;;0;;0;;0;;0;;0;9043;0;13000;0;0;0;0;0;
8993189270024;SAFE NIGHT 29CM 18L;PCS;PCS;1;PCS;3;;0;;0;;0;;0;;0;;0;;0;17233;0;25000;0;0;0;0;0;
8993189270291;charm non wing;pcs;pcs;1;pcs;6;;0;;0;;0;;0;;0;;0;;0;7089;0;8000;0;0;0;0;0;
8993189270338;charm wing;pcs;pcs;1;pcs;6;;0;;0;;0;;0;;0;;0;;0;9663;0;12000;0;0;0;0;0;
8993189270802;MPP EXTRA M;PCS;PCS;1;PCS;7;;0;;0;;0;;0;;0;;0;;0;14820;0;17000;0;0;0;0;0;
8993189270826;MPP EXTRA KERING L;PCS;PCS;1;PCS;7;;0;;0;;0;;0;;0;;0;;0;14820;0;17000;0;0;0;0;0;
8993189271762;MPP XTRA S;PCS;PCS;1;PCS;7;;0;;0;;0;;0;;0;;0;;0;14820;0;17000;0;0;0;0;0;
8993189272127;MPP EXTRA S BESAR;PCS;PCS;1;PCS;2;;0;;0;;0;;0;;0;;0;;0;52881;0;60000;0;0;0;0;0;
8993189272134;MPP EXTRA M BESAR;PCS;PCS;1;PCS;2;;0;;0;;0;;0;;0;;0;;0;52881;0;60000;0;0;0;0;0;
8993189272141;MPP EXTRA L BESAR;PCS;PCS;1;PCS;2;;0;;0;;0;;0;;0;;0;;0;52881;0;60000;0;0;0;0;0;
8993189320286;SAFE NIGHT 35CM 12L;PCS;PCS;1;PCS;3;;0;;0;;0;;0;;0;;0;;0;17742;0;21000;0;0;0;0;0;
8993189700514;PEMPES LIFTREE (L);RTG;RTG;1;PCS;21;;0;;0;;0;;0;;0;;0;;0;7000;0;8000;0;0;0;0;0;
8993200000005;KANZLER BAKSO GOCHUJANG;PCS;PCS;1;KTK;24;;0;;0;;0;;0;;0;;0;;0;7250;0;9000;0;0;0;0;0;
8993200345717;KANZLER SOSIS HOT;PCS;PCS;1;KTK;36;;0;;0;;0;;0;;0;;0;;0;8042;0;10000;0;0;0;0;0;
8993200348312;;;;0;;0;;0;;0;;0;;0;;0;;0;;0;0;0;0;0;0;0;0;0;
8993200661343;CIMORY MANGO STICK;PCS;PCS;1;LSN;12;;0;;0;;0;;0;;0;;0;;0;9000;0;10000;0;0;0;0;0;
8993200663828;YOGURT DRINK STRAWBERRY;PCS;KTK;1;KRTN;24;;0;;0;;0;;0;;0;;0;;0;3542;0;5000;0;0;0;0;0;
8993200666133;CIMORY UHT CHOCOLATE;PCS;PCS;1;KTK;10;;0;;0;;0;;0;;0;;0;;0;6000;0;9000;0;0;0;0;0;
8993200666867;CIMORY UHT CASHEW;PCS;PCS;1;KTK;10;;0;;0;;0;;0;;0;;0;;0;6000;0;8000;0;0;0;0;0;
8993200666935;CIMORY ORIGINAL;PCS;PCS;1;BKS;12;;0;;0;;0;;0;;0;;0;;0;9000;0;10000;0;0;0;0;0;
8993200666942;CIMORY STRAWBERRY;PCS;PCS;1;BKS;12;;0;;0;;0;;0;;0;;0;;0;9000;0;10000;0;0;0;0;0;
8993200666959;CIMORY BLUBERRY;PCS;PCS;1;LSN;12;;0;;0;;0;;0;;0;;0;;0;9000;0;10000;0;0;0;0;0;
8993200667215;CIMORY UHT SALTED CARAMEL;PCS;PCS;1;KTK;10;;0;;0;;0;;0;;0;;0;;0;6000;0;9000;0;0;0;0;0;
